dom;conglomerado;peso;a01.2019;a02.2019;b_tfam.2019;b_totmorad.2019;b_cond_inf.2019;b_nfam.2019;b_nindiv.2019;b01_1.2019;b01_2.2019;b02.2019;b03.2019;b04.2019;b05.2019;b06.2019;c01.2019;c02_1.2019;c02_1a.2019;c02_1ns.2019;c02_2.2019;c02_2a.2019;c02_2ns.2019;c02_3.2019;c02_3b.2019;c02_3a.2019;c02_3ns.2019;c03_1.2019;c03_2.2019;c03_3.2019;c03_4.2019;c03_5.2019;c03_6.2019;c03_7.2019;c03_8.2019;q01.2019;q02.2019;q03.2019;q05.2019;q06.2019;d06.2019;q15.2019;q17_1.2019;q17_2.2019;q17_3.2019;q17_4.2019;q17_5.2019;q17_6.2019;q17_7.2019;q17_8.2019;q17_9.2019;q17_10.2019;d12_1.2019;d12_2.2019;d12_3.2019;d12_ns.2019;tempo_procura_desemp.2019;d16_11.2019;d16_12.2019;d16_1ns.2019;d16_21.2019;d16_22.2019;d16_2ns.2019;d16_31.2019;d16_32.2019;d16_3ns.2019;d16_41.2019;d16_42.2019;d16_4ns.2019;d16_51.2019;d16_52.2019;d16_5ns.2019;d16_61.2019;d16_62.2019;d16_6ns.2019;d16_71.2019;d16_72.2019;d16_7ns.2019;d16_81.2019;d16_82.2019;d16_8ns.2019;estuda.2019;analfabeto.2019;instrucao.2019;sit.2019;pia.2019;pea.2019;pos_ocup.2019;pos_ocup1.2019;tamanho_renda.2019;rdomic.2019;rdpc.2019;n_família_orig.2019;n_amostra_domicílio.2019;q01.2020;q02.2020;q03.2020;q04.2020;q05.2020;q06.2020;q07.2020;q08.2020;q09.2020;q10.2020;q11.2020;q12.2020;q13.2020;q14.2020;q15.2020;q16_1.2020;q16_2.2020;q16_3.2020;q16_4.2020;q16_5.2020;q17_1.2020;q17_2.2020;q17_3.2020;q17_4.2020;q17_5.2020;q17_6.2020;q17_7.2020;q17_8.2020;q17_9.2020;q17_10.2020;q18.2020;q19_aa.2020;q19_mm.2020;q19_dd.2020;tempo_ult_trab_desemp.2020;q20.2020;q21.2020;q22_aa.2020;q22_mm.2020;q22_dd.2020;tempo_ult_trab_inativo.2020;q23.2020;q24.2020;q25.2020;q26_1.2020;q26_2.2020;q26_3.2020;q26_4.2020;q26_5.2020;q26_6.2020;q26_7.2020;q26_8.2020;q26_9.2020;q26_10.2020;q26_11.2020;q26_12.2020;q26_13.2020;q27.2020;q28_1.2020;q28_2.2020;q29.2020;q30.2020;q32.2020;sit.2020;pia.2020;pea.2020;pos_ocup.2020;pos_ocup1.2020;fx_etaria.2019;setor.2020;setor.2019;fluxo20x19
55008;314;1,2609;4;3;1;4;2;1;1;1;1;25;1;3;1;4;1;1;82; ;2; ; ;2; ; ; ;1;1;1;1;2;2;2;1;1;1;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1200; ;1;600; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;3;1;1;1;1;1;4;1282;320,5;4;2;1;1;1; ; ; ;12;1;3;40;1;3;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1000;2;2; ; ;12;1;1;1;1;1;4;2;2;101
55008;314;1,2609;4;3;1;4;2;1;2;2;2;25;2;3;2;4;1;1;82; ;2; ; ;2; ; ; ;1;1;1;1;2;2;2;1;4; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;1;3;3;1;2; ; ;4;1282;320,5;4;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ;1; ;1;1; ; ; ; ; ; ; ; ;1;1; ; ;12; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1;2;4;1600; ;2;1;1; ; ;4; ; ;203
55009;314;1,2609;4;1;1;4;1;1;1;1;1;27;1;3;1;5;1;1;171; ;2; ; ;2; ; ; ;1;1;2;2;2;2;2;1;1;1;4;4; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2000; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;5;1;1;1;5;4;4;2171;542,75;4;2;1;1;4;3;4; ;20;8;3;40;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;700;2;2; ; ;20;1;1;1;5;4;4;3;3;101
55009;314;1,2609;4;1;1;4;1;1;2;2;2;23;2;3;1;2;1;1;171; ;2; ; ;2; ; ; ;1;1;2;2;2;2;2;1;4; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;2;3;1;2; ; ;4;2171;542,75;4;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1; ;1; ;1; ; ; ; ; ; ; ; ; ;1; ;5; ;5; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1;2;4;1200; ;2;1;1; ; ;3; ; ;203
55013;314;1,2609;4;1;1;2;1;1;2;4;4;32;2;1;1;5;2;9; ; ;9; ; ;9; ; ; ;1;1;1;1;2;2;1;1;4; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;5;3;1;2; ; ;2;1800;900;2;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ; ;1;1; ; ; ; ;1; ;6; ;6; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1;2;4;2000; ;2;1;1; ; ;4; ; ;203
55014;314;1,2609;4;1;1;4;2;1;1;1;1;29;1;2;1;2;9;9; ; ;9; ; ;9; ; ; ;9;9;9;9;9;9;9;9;1;1;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;998; ;1;450; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;2;1;1;1;1;1;4;998;249,5;4;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ;4; ;4;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;4;1800;52;3;1;2; ; ;4; ;99;301
55014;314;1,2609;4;1;1;4;2;1;2;3;2;31;2;2;1;5;9;9; ; ;9; ; ;9; ; ; ;9;9;9;9;9;9;9;9;4; ; ; ; ; ;1;1;0;0;0;0;0;0;0;0;0; ;8; ; ;34,2857142857143;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;5;2;1;1; ; ;4;998;249,5;4;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ; ;24;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ;3;1;2; ; ;4; ; ;302
55019;314;1,2609;4;1;1;2;2;1;2;2;2;50;2;3;1;3;2;9; ; ;9; ; ;9; ; ; ;1;1;1;1;1;1;1;1;1;1;4;1; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1200; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;3;1;1;1;4;4;2;1800;900;2;1;1;1;4;1;2; ;14;5;3;45;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;700;1;2;2;1800;14;1;1;1;4;4;5;2;2;101
55026;150;1,7708;4;1;1;3;3;1;3;4;4;39;2;4;1;7;2;9; ; ;9; ; ;9; ; ; ;1;1;1;1;1;1;1;1;4; ; ; ; ; ;1;0;1;0;0;0;1;0;0;0;0;1; ; ; ;51,4285714285714;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;7;2;1;1; ; ;3;-1;-1;3;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;3; ; ;36; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;4;99999; ;2;1;1; ; ;4; ; ;202
55075;369;1,3063;4;1;1;4;2;1;1;1;1;58;1;3;1;5;2;9; ; ;9; ; ;9; ; ; ;1;1;1;2;1;2;2;1;1;1;4;4; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1200; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;5;1;1;1;5;4;4;-1;-1;4;4;1;1;5;3;1; ;52;4;3;40;1;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2500;1;2;4;3500;52;1;1;1;11;11;5;99;99;101
55075;369;1,3063;4;1;1;4;2;1;2;2;2;55;2;1;1;2;2;9; ; ;9; ; ;9; ; ; ;1;1;1;2;1;2;2;1;1;1;4;4; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1200; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;2;1;1;1;5;4;4;-1;-1;4;4;1;1;6; ; ; ;52;4;3;40;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;2; ; ;50;1;1;1;11;11;5;99;5;101
55075;369;1,3063;4;1;1;4;2;1;3;4;4;33;1;3;1;9;2;9; ; ;9; ; ;9; ; ; ;1;1;1;2;1;2;2;1;1;1;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;9;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;7;1;1;1;1;1;4;-1;-1;4;4;4;1;1; ; ; ;50;1;3;0;1;2;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;99999;2;2; ; ;50;1;1;1;1;1;4;5;5;101
55075;369;1,3063;4;1;1;4;2;1;4;4;4;23;1;1;1;7;2;9; ; ;9; ; ;9; ; ; ;1;1;1;2;1;2;2;1;1;1;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2000; ;1;800; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;7;1;1;1;1;1;4;-1;-1;4;4;1;1;1; ; ; ;45;1;2;40;1;1;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;99999;2;2; ; ;45;1;1;1;1;1;3;5;5;101
55076;369;1,3063;4;2;1;4;1;1;1;1;1;43;1;3;1;4;2;9; ; ;9; ; ;9; ; ; ;1;1;2;2;2;2;2;1;1;1;4;4; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2500; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;3;1;1;1;5;4;4;4300;1075;4;2;1;1;4;1;4; ;41;6;3;40;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;2;4;1650;41;1;1;1;5;4;5;5;5;101
55076;369;1,3063;4;2;1;4;1;1;2;2;2;38;2;1;1;5;2;9; ; ;9; ; ;9; ; ; ;1;1;2;2;2;2;2;1;1;1;8; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1800; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;5;1;1;1;8;8;4;4300;1075;4;2;1;1;8; ; ; ;51;2;3;40;1;3;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1650;2;2; ; ;51;1;1;1;8;8;4;6;6;101
55081;369;1,3063;4;2;1;1;1;1;1;1;1;65;2;3;1;2;2;9; ; ;9; ; ;9; ; ; ;1;9;1;9;1;2;1;1;1;1;9; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1000; ;2; ; ;1;998; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;2;1;1;1;9;8;1;1998;1998;1;1;1;1;8; ; ; ;51;2;3;50;1;1;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;99999;2;2;5;99999;51;1;1;1;8;8;6;6;6;101
55086;369;1,3063;4;2;1;3;2;1;1;1;1;55;1;3;1;5;2;9; ; ;9; ; ;9; ; ; ;1;1;1;2;1;2;2;1;1;1;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1800; ;1;600; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;5;1;1;1;1;1;3;1800;600;3;2;1;1;1; ; ; ;12;1;1;44;1;3;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2300;2;3; ; ;12;1;1;1;1;1;5;2;2;101
55086;369;1,3063;4;2;1;3;2;1;2;2;2;52;2;3;1;5;2;9; ; ;9; ; ;9; ; ; ;1;1;1;2;1;2;2;1;4; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;5;3;1;2; ; ;3;1800;600;3;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;1;7; ; ;84;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;3;2300; ;3;1;2; ; ;5; ; ;303
55093;371;1,3063;1;1;1;5;2;1;1;1;1;46;1;1;2;1;1;1;247; ;2; ; ;2; ; ; ;1;1;1;1;1;2;1;1;1;1;4;4; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1000; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;1;1;1;1;1;5;4;5;1247;249,4;5;3;1;1;4;3;4; ;30;4;3;35;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;99999;1;2; ; ;20;1;1;1;5;4;5;4;3;101
55093;371;1,3063;1;1;1;5;2;1;2;2;2;48;2;1;1;2;1;1;247; ;2; ; ;2; ; ; ;1;1;1;1;1;2;1;1;4; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;2;3;1;2; ; ;5;1247;249,4;5;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;1;7; ; ;84;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;5;1300; ;3;1;2; ; ;5; ; ;303
55093;371;1,3063;1;1;1;5;2;1;3;4;4;18;1;1;1;4;1;1;247; ;2; ; ;2; ; ; ;1;1;1;1;1;2;1;1;4; ; ; ; ; ;1;1;0;0;0;0;0;0;0;0;0;1;6; ; ;77,1428571428571;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;3;2;1;1; ; ;5;1247;249,4;5;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ;1; ; ; ;1; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2;1;1; ; ;3; ; ;202
55097;216;1,2609;4;1;1;2;1;1;2;2;2;62;2;3;1;2;2;9; ; ;9; ; ;9; ; ; ;1;1;1;1;2;1;2;1;4; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;2;3;1;2; ; ;2;3000;1500;2;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;2; ; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;99999; ;3;1;2; ; ;6; ; ;303
55099;216;1,2609;4;2;1;2;2;1;2;2;2;52;2;3;1;2;9;9; ; ;9; ; ;9; ; ; ;9;9;9;9;9;9;9;9;1;1;4;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;2;1;1;1;5;4;2;2400;1200;2;1;1;1;4;3;4; ;30;4;3;15;1;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;80;1;2;2;2680;30;1;1;1;5;4;5;4;4;101
55100;216;1,2609;4;1;1;3;3;1;1;1;1;50;1;1;1;5;2;9; ; ;9; ; ;9; ; ; ;1;1;1;1;2;2;1;1;1;1;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2000; ;1;1000; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;5;1;1;1;1;1;3;2000;666,666666666667;3;3;1;1;1; ; ; ;30;1;3;48;1;3;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1500;2;1;4;2100;30;1;1;1;1;1;5;4;4;101
55100;216;1,2609;4;1;1;3;3;1;2;2;2;52;2;1;1;2;2;9; ; ;9; ; ;9; ; ; ;1;1;1;1;2;2;1;1;4; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;2;3;1;2; ; ;3;2000;666,666666666667;3;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;1;4; ; ;48;1;20;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ;3;1;2; ; ;5; ; ;303
55100;216;1,2609;4;1;1;3;3;1;3;4;4;19;2;1;1;5;2;9; ; ;9; ; ;9; ; ; ;1;1;1;1;2;2;1;1;4; ; ; ; ; ;1;1;0;0;0;0;0;0;0;0;0; ;6; ; ;25,7142857142857;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;5;2;1;1; ; ;3;2000;666,666666666667;3;3;1;1;12; ; ; ;12;1;3;20;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;500;2;2; ; ; ;1;1;1;11;11;3;2; ;102
55101;216;1,2609;4;1;1;4;1;1;2;2;2;44;2;1;1;4;2;9; ; ;9; ; ;9; ; ; ;1;2;2;2;2;2;2;2;4; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;3;3;1;2; ; ;4;2498;624,5;4;3;1;1;9; ; ;2;51;2;3;10;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;200;1;2;3;400; ;1;1;1;9;8;5;6; ;103
55101;216;1,2609;4;1;1;4;1;1;3;4;4;19;1;1;10;6;2;9; ; ;9; ; ;9; ; ; ;1;2;2;2;2;2;2;2;1;1;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;998; ;1;499; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;3;5;1;1;1;1;1;4;2498;624,5;4;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ; ;1;1; ; ; ; ;1; ;6; ;6; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ;46;2;1;1; ; ;3; ;5;201
55110;168;1,7708;4;3;1;1;1;1;1;1;1;52;2;1;11;7;9;9; ; ;9; ; ;9; ; ; ;9;9;9;9;9;9;9;9;1;1;4;4; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1400; ;2; ; ;1;2800; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1400; ;1;3;7;1;1;1;5;4;1;5600;5600;1;1;1;1;4;3;4; ;50;4;3;40;1;3;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2000;2;2;1;4500;50;1;1;1;5;4;5;5;5;101
55112;168;1,7708;4;3;1;2;1;1;1;1;1;73;1;1;1;7;2;9; ; ;9; ; ;9; ; ; ;1;1;1;1;1;1;1;1;1;1;4;1; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2000; ;2; ; ;1;5600; ;2; ; ;2; ; ;2; ; ;2; ; ;1;2800; ;3;3;7;1;1;1;4;4;2;10400;5200;2;2;1;1;4;1;1; ;12;5;2;25;1;3;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;99999;2;2;2;99999;12;1;1;1;4;4;6;2;2;101
55112;168;1,7708;4;3;1;2;1;1;2;2;2;70;2;1;1;7;2;9; ; ;9; ; ;9; ; ; ;1;1;1;1;1;1;1;1;4; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;7;3;1;2; ; ;2;10400;5200;2;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;2; ; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;3;1;2; ; ;6; ; ;303
55124;276;1,2609;4;1;1;4;2;1;2;2;2;56;2;1;1;5;2;9; ; ;9; ; ;9; ; ; ;1;1;1;2;1;2;2;1;1;1;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1270; ;1;600; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;5;1;1;1;1;1;4;3270;817,5;4;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;1; ;2; ;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;4;99999;41;3;1;2; ; ;5; ;5;301
55125;276;1,2609;4;2;1;4;3;1;1;1;1;49;1;1;1;3;2;9; ; ;9; ; ;9; ; ; ;1;1;2;2;1;2;2;1;1;1;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1200; ;1;600; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;3;1;1;1;1;1;4;3400;850;4;3;1;1;1; ; ; ;30;1;3;40;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1200;2;2;4;3200;30;1;1;1;1;1;5;4;4;101
55125;276;1,2609;4;2;1;4;3;1;2;2;2;38;2;1;1;3;2;9; ; ;9; ; ;9; ; ; ;1;1;2;2;1;2;2;1;1;1;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1400; ;1;700; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;3;1;1;1;1;1;4;3400;850;4;3;1;1;1; ; ; ;42;1;3;72;1;3;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1200;2;2; ; ;42;1;1;1;1;1;4;5;5;101
55125;276;1,2609;4;2;1;4;3;1;3;4;4;20;1;1;1;5;2;9; ; ;9; ; ;9; ; ; ;1;1;2;2;1;2;2;1;1;1;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;800; ;1;400; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;5;1;1;1;1;1;4;3400;850;4;3;1;1;1; ; ; ;42;1;3;60;1;3;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;800;2;1; ; ;42;1;1;1;1;1;3;5;5;101
55128;276;1,2609;4;1;1;6;1;1;2;4;4;32;2;3;1;7;2;9; ; ;9; ; ;9; ; ; ;1;2;2;1;1;2;2;1;4; ; ; ; ; ;1;1;0;0;0;0;0;0;0;0;0;2; ; ; ;102,857142857143;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;7;2;1;1; ; ;6;3798;633;6;4;1;1;9; ; ;2;51;10;3;8;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;99999;2;2;5;99999; ;1;1;1;9;8;4;6; ;102
55128;276;1,2609;4;1;1;6;1;1;3;5;5;21;2;3;1;5;2;9; ; ;9; ; ;9; ; ; ;1;2;2;1;1;2;2;1;1;1;1; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1300; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;3;3;5;1;1;1;1;1;6;3798;633;6;4;1;1;1; ; ; ;99;1;3;40;1;3;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;99999;2;2; ; ;99;1;1;1;1;1;3;99;99;101
